社格,名前,読み,住所,電話番号,画像,詳細ページのリンク-,室園年禰神社,,熊本県熊本市中央区室園町17-24,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8351/
旧郷社,小木阿蘇神社,おぎあそじんじゃ,熊本県熊本市南区城南町塚原997,0964-28-2147,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8569/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,久米八幡宮,,熊本県菊池市泗水町豊水557,0968-38-3022,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8516/
-,平川淀姫神社,ひらかわよどひめじんじゃ,熊本県菊池郡大津町平川236,096-293-2560,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8518/
-,真木大神宮,まきだいじんぐう,熊本県菊池郡大津町真木1442,096-293-4636,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8519/
-,大津日吉神社,おづひよしじんじゃ,熊本県菊池郡大津町大津2184,096-293-2064,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8520/
-,原村菅原神社,,熊本県菊池市原1550,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8522/
-,下河原四宮神社,しもがわらよんのみやじんじゃ,熊本県菊池市下河原432,0968-24-2482,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8523/
-,北宮阿蘇神社,きたみやあそじんじゃ,熊本県菊池市北宮64,0968-25-2685,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8524/
旧指定村社,雪野八幡宮,ゆきのはちまんぐう,熊本県菊池市雪野1122,0968-25-5756,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8525/
-,祖母神社,そぼじんじゃ,熊本県阿蘇郡高森町高森2551,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8526/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,仁瀬本神社,,熊本県上益城郡山都町二瀬本1536,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8528/
-,市下神社,いちげじんじゃ,熊本県阿蘇郡南阿蘇村両併1911,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8529/
旧郷社,八坂神社（阿蘇郡南阿蘇村）,やさかじんじゃ,熊本県阿蘇郡南阿蘇村一関671,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8530/
旧県社,疋野神社,ひきのじんじゃ,熊本県玉名市立願寺457,0968-72-2917,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8494/
旧村社,稲荷神社（山鹿市杉）,いなりじんじゃ,熊本県山鹿市杉721,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8495/
旧指定村社,城野松尾神社,きのまつおじんじゃ,熊本県山鹿市菊鹿町木野2859,0968-48-2308,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8496/
-,姫井阿蘇神社,,熊本県山鹿市鹿央町合里5554,0968-362949,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8497/
-,岩原八幡宮,いわばるはちまんぐう,熊本県山鹿市鹿央町岩原5396,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8498/
-,千田八幡宮,ちだはちまんぐう,熊本県山鹿市鹿央町千田3,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8499/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,須子諏訪神社,すじすわじんじゃ,熊本県天草市有明町須子329,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8636/
-,教良木菅原神社,きょうらぎすがわらじんじゃ,熊本県上天草市松島町教良木2871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8638/
-,岡留熊野座神社,おかどめくのざじんじゃ,熊本県球磨郡あさぎり町免田西1579,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8606/
-,坂瀬川神社,さかせがわ,熊本県天草郡苓北町坂瀬川2696,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8608/
-,御所浦菅原神社,ごしょうらうがわらじんじゃ,熊本県天草市御所浦町御所浦3568,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8610/
旧郷社,牛深八幡宮,うすぶかはちまんぐう,熊本県天草市牛深町3198,0969-72-2303,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8611/
-,岩野霧島神社,いわのきりしまじんじゃ,熊本県球磨郡水上村岩野3053,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8598/
-,岩野神社,いわのじんじゃ,熊本県山鹿市鹿北町岩野281,0968-32-2465,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8500/
旧村社,志岐八幡宮,しきはちまんぐう,熊本県天草郡苓北町志岐1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8618/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,城木場神社,じょうきばじんじゃ,熊本県天草市五和町城河原753,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8620/
-,二江神社,ふたえじんじゃ,熊本県天草市五和町二江2750,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8621/
-,楠浦諏訪神社,くすうらすわじんじゃ,熊本県天草市楠浦町3153,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8624/
-,本村神社,,熊本県天草市本町本638,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8625/
-,八幡宮（天草市八幡町）,はちまんぐう,熊本県天草市八幡町6-30,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8628/
旧郷社,湯船原諏訪神社,ゆふねはらすわじんじゃ,熊本県天草市栖本町湯船原997,0969-66-2055,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8630/
-,上津浦諏訪神社,こうつうらすわじんじゃ,熊本県天草市有明町上津浦1193-7,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8631/
-,宮田神社,みやだじんじゃ,熊本県天草市倉岳町宮田242,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8633/
-,赤崎神社,,熊本県上天草市龍ケ岳町大道986,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8634/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,安牧神社,やすまきじんじゃ,熊本県球磨郡湯前町5131-11,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8590/
-,岡原霧島神社,おかはるきりしまじんじゃ,熊本県球磨郡あさぎり町岡原南62-3,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8591/
-,窪田阿蘇神社,くぼたあそじんじゃ,熊本県菊池郡大津町町258,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8513/
-,久米熊野座神社,くめくまのざじんじゃ,熊本県球磨郡多良木町久米1098,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8593/
-,槻木菅原神社,つきぎすがわらじんじゃ,熊本県球磨郡多良木町槻木716,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8594/
-,井口八幡宮,いのぐちはちまんぐう,熊本県人吉市井ノ口町949,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8596/
旧村社,唐渡神社,とうどじんじゃ,熊本県人吉市下戸越町唐渡神1056,0966-24-7615,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8597/
-,渡阿蘇神社,わたりあそじんじゃ,熊本県球磨郡球磨村渡乙73,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8600/
-,阿蘇神社（球磨郡あさぎり町）,あそじんじゃ,熊本県球磨郡あさぎり町下里791,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8601/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,田口菅原神社,たぐちすがわらじんじゃ,熊本県上益城郡甲佐町田口226,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8550/
-,小一領神社,こいちりょうじんじゃ,熊本県上益城郡山都町浜町251,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8554/
旧郷社,男成神社,おとこなりじんじゃ,熊本県上益城郡山都町男成519,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8555/
-,大川阿蘇神社,,熊本県上益城郡山都町大平120,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8556/
-,竹迫阿蘇神社,たけのさこあそじんじゃ,熊本県下益城郡美里町豊富1132,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8557/
-,勢井阿蘇神社,ぜいあそじんじゃ,熊本県下益城郡美里町大井早3897,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8558/
旧郷社,穂積阿蘇神社,ほづもりあそじんじゃ,熊本県下益城郡美里町三和10,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8559/
旧村社,佐俣阿蘇神社,さまたあそじんじゃ,熊本県下益城郡美里町佐俣548,0964-46-2122,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8560/
旧郷社,草部吉見神社,くさかべよしみじんじゃ,熊本県阿蘇郡高森町草部2175,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8531/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,片峯菅原神社,かたみねすがわらじんじゃ,熊本県玉名郡和水町平野21,0968-34-3578,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8475/
-,山森阿蘇神社,やまもりあそじんじゃ,熊本県玉名郡和水町西吉地1398,0968-34-3718,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8476/
-,繁根木八幡宮,はねぎはちまんぐう,熊本県玉名市繁根木188,0968-72-3734,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8493/
国幣小社・別表神社,藤崎八旛宮,ふじさきはちまんぐう,熊本県熊本市井川淵町,096-343-1543,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/803/
-,菅原神社（熊本市大江）,すがわらじんじゃ,熊本県熊本市大江4丁目19-17,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8453/
-,立田阿蘇三ノ宮神社,,熊本県熊本市龍田1丁目5-1,096-339-6761,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8454/
旧郷社,健軍神社,けんぐんじんじゃ,熊本県熊本市健軍本町13-1,096-368-2633,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8455/
旧村社,高平神社,たかひらじんじゃ,熊本県熊本市高平3丁目11-33,096-344-7901,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8456/
旧村社,金峯山神社,きんぼうさんじんじゃ,熊本県熊本市河内町岳1882番地,096-337-9234,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8457/
-,高橋稲荷神社,たかはしいなりじんじゃ,熊本県熊本市上代9丁目6-20,096-329-8004,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8459/
旧村社,印鑰神社(熊本県八代市),いんにゃくじんじゃ,熊本県八代市鏡町鏡村1,0965-52-0947,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8571/
旧村社,貝洲加藤神社,かいずかとうじんじゃ,熊本県八代市鏡町貝洲699,0965-53-9140,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8572/
-,古麓稲荷神社,ふるふもといなりじんじゃ,熊本県八代市古麓町869,0965-32-5558,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8573/
-,宮原両神社,みやのはるりょうじんじゃ,熊本県阿蘇郡小国町宮原1670,0967-46-2649,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8533/
-,二見神社,ふたみじんじゃ,熊本県八代市二見本町695,0965-38-9332,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8575/
旧郷社,六嘉神社,ろっかじんじゃ,熊本県上益城郡嘉島町下六嘉3321,096-237-2174,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8545/
旧村社,北木倉四宮神社,きたきのくらよんのみやじんじゃ,熊本県上益城郡御船町木倉6545,096-282-2527,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8546/
-,辺田見若宮神社,へたみわかみやじんじゃ,熊本県上益城郡御船町辺田見492,096-282-7426,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8547/
-,水越神社,みずこしじんじゃ,熊本県上益城郡御船町水越2575,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8548/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,上村白髪神社,,熊本県球磨郡あさぎり町上南3029,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8603/
-,神瀬住吉神社,こうのせすみよしじんじゃ,熊本県球磨郡球磨村神瀬乙4,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8604/
旧郷社,松井神社,まついじんじゃ,熊本県八代市北の丸町2-18,0965-33-0171,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8578/
-,迫間八幡宮,はざまはちまんぐう,熊本県玉名市両迫間1144,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8488/
旧県社,八代神社　/　妙見宮,やつしろじんじゃ　/　みょうけんぐう,熊本県八代市妙見町405,0965-32-5350,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8581/
-,水俣諏訪神社,みなまたすわじんじゃ,熊本県水俣市長野町3-1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8584/
旧郷社,佐敷諏訪神社,さしきすわじんじゃ,熊本県葦北郡芦北町花岡10,0966-82-4758,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8587/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,湯浦諏訪神社,,熊本県葦北郡芦北町宮崎255,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8585/
-,住吉神社（水俣市越小場）,すみよしじんじゃ,熊本県水俣市越小場53,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8586/
-,阿蘇神社（上益城郡山都町）,あそじんじゃ,熊本県上益城郡山都町牧野1895,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8539/
-,内牧菅原神社,うちのまきすがわらじんじゃ,熊本県阿蘇市内牧416,0967-32-0803,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8535/
旧村社,霜神社,しもじんじゃ,熊本県阿蘇市役犬原1005,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8536/
-,甲斐神社（上益城郡嘉島町）,かいじんじゃ,熊本県上益城郡嘉島町上六嘉2242,096-237-2082,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8538/
-,立田口大神宮,,熊本県熊本市中央区坪井4-3-41,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8348/
旧郷社,津森神宮,つもりじんぐう,熊本県上益城郡益城町寺中706,096-286-2808,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8541/
-,鯰三神社,,熊本県上益城郡嘉島町鯰1985,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8543/
旧村社,上島四所神社,うえじまよんしょじんじゃ,熊本県上益城郡嘉島町上島2696,096-367-3068,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8544/
旧郷社,竹迫日吉神社,たかばひよしじんじゃ,熊本県合志市豊岡231,096-248-0157,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8514/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
-,早川厳島神社,そうがわいつくしまじんじゃ,熊本県上益城郡甲佐町早川762,096-234-1863,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8551/
-,日向崎大神宮,,熊本県熊本市西区島崎2-19-1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8347/
-,彦嶽宮,ひこだけぐう,熊本県山鹿市津留2248,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8511/
県社,加藤神社,かとうじんじゃ,熊本県熊本市本丸2-1,096-352-7316,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/242/
-,佐伊津神社,さいつじんじゃ,熊本県天草市佐伊津町2437,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8626/
-,楠甫神社,くすぼじんじゃ,熊本県天草市有明町楠甫758,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8637/
-,阿村神社,あむらじんじゃ,熊本県上天草市松島町阿村1011,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8639/
-,合津神社,あいつじんじゃ,熊本県上天草市松島町合津3820,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8640/
-,御領神社（熊本県天草市）,ごりょうじんじゃ,熊本県天草市五和町御領6846,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8622/
-,石村八幡宮,,熊本県山鹿市石1871,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8510/
旧村社,大江神社,おおえじんじゃ,熊本県熊本市中央区新屋敷3-14-21,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8336/
旧村社,別所琴平神社,べっしょことひらじんじゃ,熊本県熊本市中央区琴平本町12-27,096-366-7963,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8337/
-,船場神社,,熊本県熊本市中央区新町2-10-18,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8340/
-,下立田菅原神社,しもたつだすがわらじんじゃ,熊本県熊本市中央区黒髪下立田1-2,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8341/
-,菅原神社（熊本市中央区）,すがわらじんじゃ,熊本県熊本市中央区大江4-19-17,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8342/
-,横手阿蘇神社,よこてあそじんじゃ,熊本県熊本市中央区横手3-24-15,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8343/
-,菅原神社 (熊本市),すがわらじんじゃ,熊本県熊本市渡鹿6-11-89,096-366-3533,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/632/
-,桜山神社,さくらやまじんじゃ,熊本県熊本市中央区黒髪5-7-57,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8352/
-,宇留毛菅原神社,うるげすがわらじんじゃ,熊本県熊本市中央区黒髪6-31-1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8344/
旧村社,山崎菅原神社,やまさきすがわらじんじゃ,熊本県熊本市中央区桜町1-18,096-325-3474,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8357/
旧別格官幣社・別表神社,菊池神社 (菊池市),きくちじんじゃ,熊本県菊池市隈府1257,0968-25-2549,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/269/
-,熊本城稲荷神社,くまもとじょういなりじんじゃ,熊本県熊本市中央区本丸3-13,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8349/
-,段山八幡宮,だにやまはちまんぐう,熊本県熊本市中央区島崎1-11-7,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8346/
-,小旛八幡宮,おばたはちまんぐう,熊本県熊本市中央区子飼本町1-20,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8353/
旧県社,出水神社,いずみじんじゃ,熊本県熊本市中央区水前寺公園8-1,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8354/
-,蘆間菅原神社,,熊本県熊本市中央区坪井4-17-10,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8355/
旧村社,手取菅原神社,てとりすがわらじんじゃ,熊本県熊本市中央区上通町5-34,096-355-0520,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8356/
-,小山御領神社,,熊本県熊本市東区御領町,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8362/
旧内務大臣指定護国神社・別表神社,熊本県護国神社,くまもとけんごこくじんじゃ,熊本県熊本市宮内3-1,096-352-6353,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/387/
-,石神八幡宮,,熊本県熊本市中央区島崎4-9-2,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8338/
旧村社,下浦神社,しもうらじんじゃ,熊本県天草市下浦町619,0969-24-1331,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8627/
-,本渡諏訪神社,ほんどすわじんじゃ,熊本県天草市諏訪町8-3,0969-22-3480,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8629/
-,棚底諏訪神社,たなそこすわじんじゃ,熊本県天草市倉岳町棚底2677,,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8632/
旧県社,青井阿蘇神社,あおいあそじんじゃ,熊本県人吉市上青井町118,0966-22-2274,https://shrine.mobi/img/photo_usernophoto.gif,https://shrine.mobi/area/kyushu/kumamoto/8607/
